date,home_team,away_team,home_score,away_score,tournament,neutral,home_elo,away_elo,venue_altitude_m,home_travel_km,away_travel_km,home_rest_days,away_rest_days,tournament_weight,is_world_cup,is_knockout,is_neutral,outcome,outcome_int,home_form_5,home_gf_5,home_ga_5,away_form_5,away_gf_5,away_ga_5,home_h2h_wr_5,away_h2h_wr_5,home_form_10,home_gf_10,home_ga_10,away_form_10,away_gf_10,away_ga_10,home_h2h_wr_10,away_h2h_wr_10,home_elo_pre,away_elo_pre,elo_diff,elo_home_win_prob,home_fifa_rank,away_fifa_rank,fifa_rank_diff,mkt_home_prob,mkt_draw_prob,mkt_away_prob,home_xg_per_game,away_xg_per_game,diff_xg_per_game,home_xga_per_game,away_xga_per_game,diff_xga_per_game,home_possession_pct,away_possession_pct,home_squad_avg_age,away_squad_avg_age,home_squad_market_value_meur,away_squad_market_value_meur,diff_squad_market_value_meur,home_avg_caps,away_avg_caps,diff_avg_caps,year
2000-12-23 21:37:56.684074030,Egypt,France,0,5,FIFA World Cup,True,1541.7,1942.8,603,5045.0,2407.0,1,15,6,1,1,1,A,2,0.4666666666666667,1.4,1.6,0.8666666666666667,2.2,0.4,0.33,0.33,0.36666666666666664,1.3,1.7,0.8666666666666667,2.5,0.4,0.33,0.33,1541.7,1942.8,-401.0999999999999,0.09038712995121666,32,1,-31,0.08916741161893155,0.25606679738853405,0.6547657909925344,1.03,1.86,-0.8300000000000001,1.21,0.66,0.5499999999999999,54.8,56.3,29.6,28.1,145.4,404.4,-259.0,48.8,52.1,-3.3000000000000043,2000
2000-12-25 13:50:22.010767809,Honduras,Germany,0,2,FIFA World Cup,True,1252.8,1863.0,945,8964.0,9763.0,9,37,6,1,1,1,A,2,0.2,0.4,1.8,0.8,2.0,0.6,0.0,1.0,0.16666666666666666,0.4,1.4,0.7,2.0,0.8,0.0,1.0,1252.8,1863.0,-610.2,0.02895602208860793,49,7,-42,0.04904308491474378,0.25812115106186095,0.6928357640233953,0.81,1.48,-0.6699999999999999,1.32,0.83,0.4900000000000001,49.4,59.8,26.5,26.1,55.4,298.6,-243.20000000000002,47.8,52.1,-4.300000000000004,2000
2000-12-27 00:52:50.617898576,Canada,Trinidad and Tobago,3,2,FIFA World Cup,True,1630.8,1183.0,471,10603.0,6423.0,17,25,6,1,1,1,H,0,0.6,1.4,1.2,0.26666666666666666,0.4,1.0,0.33,0.33,0.5666666666666667,1.8,1.4,0.26666666666666666,0.4,1.0,0.33,0.33,1630.8,1183.0,447.79999999999995,0.9294154141476146,26,52,26,0.754478277617844,0.20579216563866892,0.039729556743487014,1.14,0.76,0.3799999999999999,1.13,1.43,-0.30000000000000004,54.8,52.9,27.6,27.1,162.4,24.8,137.6,52.2,35.3,16.900000000000006,2000
2000-12-28 23:43:54.774183941,Australia,Norway,0,1,FIFA World Cup,True,1648.6,1796.0,1642,11781.0,739.0,19,33,6,1,1,1,A,2,0.26666666666666666,1.2,1.6,0.6,1.8,1.6,1.0,0.0,0.4,1.2,1.3,0.6333333333333333,1.8,1.2,1.0,0.0,1648.6,1796.0,-147.4000000000001,0.29974706423525077,26,22,-4,0.300105353336497,0.25969943437050635,0.4401952122929966,1.15,1.33,-0.18000000000000016,1.12,1.05,0.07000000000000006,56.6,53.3,27.7,27.1,170.5,268.3,-97.80000000000001,46.3,42.7,3.5999999999999943,2000
2000-12-30 19:22:23.986230109,Trinidad and Tobago,Turkey,1,1,FIFA World Cup qualification,False,1232.3,1684.9,50,405.0,9896.0,3,28,3,0,0,0,D,1,0.26666666666666666,0.8,1.2,0.4666666666666667,1.2,1.6,0.33,0.33,0.26666666666666666,0.6,1.2,0.3333333333333333,0.7777777777777778,1.3333333333333333,0.33,0.33,1232.3,1684.9,-452.60000000000014,0.06879329249011921,52,23,-29,0.5111229220413707,0.2579050770888828,0.2291307337044784,0.76,1.15,-0.3899999999999999,1.43,1.1,0.32999999999999985,52.9,52.5,27.1,24.6,24.8,188.4,-163.6,35.3,42.6,-7.300000000000004,2000
2000-12-31 23:52:32.929709875,Trinidad and Tobago,Australia,2,1,FIFA World Cup qualification,False,1153.5,1649.6,50,48.0,3060.0,1,3,3,0,0,0,H,0,0.3333333333333333,1.0,1.2,0.2,1.0,1.6,0.33,0.33,0.3,0.7,1.2,0.36666666666666664,1.0,1.2,0.33,0.33,1153.5,1649.6,-496.0999999999999,0.054383249819610416,52,26,-26,0.5111229220413707,0.2579050770888828,0.2291307337044784,0.76,1.15,-0.3899999999999999,1.43,1.12,0.30999999999999983,52.9,56.6,27.1,27.7,24.8,170.5,-145.7,35.3,46.3,-11.0,2000
2001-01-01 23:11:34.032430737,Switzerland,Chile,3,1,FIFA World Cup qualification,False,1708.6,1380.3,50,492.0,3152.0,159,18,3,0,0,0,H,0,0.6666666666666666,1.6,0.8,0.5333333333333333,1.6,1.8,0.33,0.33,0.4666666666666667,1.4,1.6,0.4,1.3,1.9,0.33,0.33,1708.6,1380.3,328.29999999999995,0.8687380521246886,16,43,27,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.24,1.1,0.1399999999999999,1.04,1.11,-0.07000000000000006,54.1,47.3,26.1,26.7,220.5,57.8,162.7,46.1,39.9,6.200000000000003,2001
2001-01-02 10:32:00.699456804,Nigeria,Uruguay,0,2,FIFA World Cup qualification,False,1692.8,1789.9,50,255.0,713.0,103,50,3,0,0,0,A,2,0.6666666666666666,1.6,0.8,0.8,1.4,0.8,0.5,0.0,0.5666666666666667,1.3,1.1,0.7,1.4,0.8,0.5,0.0,1692.8,1789.9,-97.10000000000014,0.3637898583821165,22,14,-8,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.14,1.19,-0.050000000000000044,1.13,1.01,0.11999999999999988,55.2,53.7,26.4,24.2,168.1,259.3,-91.20000000000002,40.3,52.0,-11.700000000000003,2001
2001-01-02 17:02:08.557775344,Egypt,South Korea,1,1,FIFA World Cup qualification,False,1518.5,1674.6,50,197.0,11018.0,9,13,3,0,0,0,D,1,0.26666666666666666,1.0,2.4,0.06666666666666667,1.0,2.6,0.33,0.33,0.36666666666666664,1.2,2.0,0.3,0.9,1.7,0.33,0.33,1518.5,1674.6,-156.0999999999999,0.2893416071405107,26,26,0,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.03,1.12,-0.09000000000000008,1.21,1.13,0.08000000000000007,54.8,53.6,29.6,25.4,145.4,189.6,-44.19999999999999,48.8,50.9,-2.1000000000000014,2001
2001-01-02 23:35:00.458358689,Senegal,Chile,2,1,FIFA World Cup qualification,False,1658.8,1448.3,50,350.0,11032.0,18,1,3,0,0,0,H,0,0.3333333333333333,1.0,1.4,0.4666666666666667,1.4,2.0,0.33,0.33,0.43333333333333335,1.0,1.1,0.3,1.1,2.2,0.33,0.33,1658.8,1448.3,210.5,0.7706058649549631,13,43,30,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.1,1.1,0.0,1.1,1.11,-0.010000000000000009,55.5,47.3,26.0,26.7,209.5,57.8,151.7,55.7,39.9,15.800000000000004,2001
2001-01-04 01:38:01.684215881,Ivory Coast,Venezuela,0,2,FIFA World Cup qualification,False,1486.4,1393.9,50,105.0,1873.0,66,12,3,0,0,0,A,2,0.6,1.4,1.0,0.8666666666666667,1.0,0.2,0.33,0.33,0.6666666666666666,1.75,1.25,0.6,0.8,0.5,0.33,0.33,1486.4,1393.9,92.5,0.6300596690516367,32,46,14,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.06,0.92,0.14,1.09,1.27,-0.17999999999999994,54.1,50.0,29.2,25.9,106.9,88.5,18.400000000000006,38.3,42.5,-4.200000000000003,2001
2001-01-04 06:43:42.225787295,Senegal,Morocco,1,0,FIFA World Cup qualification,False,1739.9,1824.4,50,62.0,9828.0,1,23,3,0,0,0,H,0,0.5333333333333333,1.0,0.8,0.6666666666666666,2.0,1.4,0.0,0.0,0.43333333333333335,1.1,1.2,0.48148148148148145,1.3333333333333333,1.4444444444444444,0.0,0.0,1739.9,1824.4,-84.5,0.38073702648644075,13,9,-4,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.1,1.25,-0.1499999999999999,1.1,1.12,-0.020000000000000018,55.5,57.3,26.0,26.1,209.5,292.5,-83.0,55.7,49.3,6.400000000000006,2001
2001-01-04 07:21:23.673869455,Costa Rica,Iran,1,0,FIFA World Cup qualification,False,1348.3,1566.0,50,101.0,11568.0,144,23,3,0,0,0,H,0,0.3333333333333333,0.4,0.6,0.6666666666666666,2.0,1.4,0.33,0.33,0.2962962962962963,0.4444444444444444,0.8888888888888888,0.6666666666666666,1.8,1.4,0.33,0.33,1348.3,1566.0,-217.70000000000005,0.2221498163642901,47,22,-25,0.5111229220413707,0.2579050770888828,0.2291307337044784,0.83,1.01,-0.18000000000000005,1.26,1.21,0.050000000000000044,49.8,53.2,26.8,25.9,71.7,178.9,-107.2,38.5,47.6,-9.100000000000001,2001
2001-01-04 11:55:54.111816099,New Zealand,Czechia,2,0,FIFA World Cup qualification,False,1378.3,1457.3,50,488.0,11883.0,25,72,3,0,0,0,H,0,0.13333333333333333,0.4,1.2,0.4,1.4,2.0,0.33,0.33,0.23333333333333334,0.6,1.2,0.4,1.6,1.8,0.33,0.33,1378.3,1457.3,-79.0,0.3882294992189357,46,38,-8,0.5111229220413707,0.2579050770888828,0.2291307337044784,0.81,1.07,-0.26,1.37,1.21,0.16000000000000014,51.0,52.6,27.5,25.9,70.4,108.8,-38.39999999999999,41.8,33.3,8.5,2001
2001-01-04 14:08:40.734179670,Japan,Germany,3,0,FIFA World Cup qualification,False,1843.9,1799.1,50,321.0,11539.0,50,10,3,0,0,0,H,0,0.8,2.4,1.0,0.8,2.0,0.4,0.33,0.33,0.5666666666666667,1.8,1.2,0.7,2.0,0.7,0.33,0.33,1843.9,1799.1,44.80000000000018,0.5641174210445888,21,14,-7,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.41,1.48,-0.07000000000000006,1.0,0.83,0.17000000000000004,55.5,59.8,26.9,26.1,246.7,298.6,-51.900000000000034,45.1,52.1,-7.0,2001
2001-01-04 22:51:50.195131743,England,Japan,3,2,FIFA World Cup qualification,False,1908.5,1746.2,50,373.0,7099.0,15,0,3,0,0,0,H,0,1.0,1.8,0.4,0.8,2.6,1.0,0.33,0.33,0.8666666666666667,2.5,0.7,0.5666666666666667,2.0,1.2,0.33,0.33,1908.5,1746.2,162.29999999999995,0.717941562433055,2,21,19,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.7,1.41,0.29000000000000004,0.84,1.0,-0.16000000000000003,58.4,55.5,25.9,26.9,368.2,246.7,121.5,52.5,45.1,7.399999999999999,2001
2001-01-05 03:33:21.809755758,Venezuela,Tunisia,1,0,FIFA World Cup qualification,False,1414.6,1591.3,50,100.0,6932.0,1,26,3,0,0,0,H,0,0.8666666666666667,1.2,0.2,0.4666666666666667,1.2,1.8,0.0,0.0,0.6,0.8,0.4,0.23333333333333334,0.8,2.1,0.0,0.0,1414.6,1591.3,-176.70000000000005,0.2655796086687906,46,29,-17,0.5111229220413707,0.2579050770888828,0.2291307337044784,0.92,0.96,-0.039999999999999925,1.27,1.31,-0.040000000000000036,50.0,53.2,25.9,25.4,88.5,133.5,-45.0,42.5,45.5,-3.0,2001
2001-01-07 04:54:01.383243485,Austria,Morocco,1,1,FIFA World Cup qualification,False,1741.5,1857.4,50,479.0,2352.0,60,2,3,0,0,0,D,1,0.6,1.8,0.6,0.4666666666666667,1.6,1.6,0.33,0.33,0.6666666666666666,1.9,0.8,0.43333333333333335,1.2,1.4,0.33,0.33,1741.5,1857.4,-115.90000000000009,0.33912991111553586,14,9,-5,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.26,1.25,0.010000000000000009,1.01,1.12,-0.1100000000000001,60.5,57.3,27.9,26.1,261.5,292.5,-31.0,54.6,49.3,5.300000000000004,2001
2001-01-08 09:02:40.814932076,Honduras,Iran,1,2,FIFA World Cup qualification,False,1305.2,1676.1,50,369.0,8305.0,13,4,3,0,0,0,A,2,0.0,0.0,2.2,0.4666666666666667,1.6,1.6,0.33,0.33,0.16666666666666666,0.3,1.4,0.5666666666666667,1.6,1.4,0.33,0.33,1305.2,1676.1,-370.89999999999986,0.10573444784279239,50,22,-28,0.5111229220413707,0.2579050770888828,0.2291307337044784,0.81,1.01,-0.19999999999999996,1.32,1.21,0.1100000000000001,49.4,53.2,26.5,25.9,55.4,178.9,-123.5,47.8,47.6,0.19999999999999574,2001
2001-01-10 07:35:26.858321842,Norway,Turkey,2,1,FIFA World Cup qualification,False,1773.2,1612.6,50,236.0,4649.0,12,10,3,0,0,0,H,0,0.6,1.6,1.4,0.4666666666666667,1.2,1.6,0.33,0.33,0.6333333333333333,1.6,1.2,0.3333333333333333,0.8,1.3,0.33,0.33,1773.2,1612.6,160.60000000000014,0.7159556660812904,22,25,3,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.33,1.15,0.18000000000000016,1.05,1.1,-0.050000000000000044,53.3,52.5,27.1,24.6,268.3,188.4,79.9,42.7,42.6,0.10000000000000142,2001
2001-01-10 15:55:47.038649846,Egypt,Japan,1,0,FIFA World Cup qualification,False,1555.1,1715.5,50,473.0,9497.0,7,5,3,0,0,0,H,0,0.3333333333333333,1.2,2.4,0.8,2.6,1.0,0.33,0.33,0.4,1.2,1.9,0.5666666666666667,2.1,1.3,0.33,0.33,1555.1,1715.5,-160.4000000000001,0.2842785225978978,26,21,-5,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.03,1.41,-0.3799999999999999,1.21,1.0,0.20999999999999996,54.8,55.5,29.6,26.9,145.4,246.7,-101.29999999999998,48.8,45.1,3.6999999999999957,2001
2001-01-11 07:12:41.023507727,DR Congo,Costa Rica,7,0,FIFA World Cup qualification,False,1457.8,1291.4,50,270.0,5930.0,32,6,3,0,0,0,H,0,0.4666666666666667,1.0,0.8,0.4666666666666667,0.6,0.6,0.33,0.33,0.5,1.1,0.7,0.36666666666666664,0.5,0.8,0.33,0.33,1457.8,1291.4,166.39999999999986,0.7226962229602488,47,47,0,0.5111229220413707,0.2579050770888828,0.2291307337044784,0.88,0.83,0.050000000000000044,1.23,1.26,-0.030000000000000027,51.4,49.8,27.0,26.8,66.4,71.7,-5.299999999999997,36.9,38.5,-1.6000000000000014,2001
2001-01-13 18:05:18.242651023,Costa Rica,Belgium,0,2,FIFA World Cup qualification,False,1311.6,1791.1,50,13.0,2763.0,2,29,3,0,0,0,A,2,0.26666666666666666,0.2,1.8,0.6666666666666666,1.8,0.6,0.33,0.33,0.26666666666666666,0.3,1.5,0.6333333333333333,1.6,0.7,0.33,0.33,1311.6,1791.1,-479.5,0.05951183412508075,47,12,-35,0.5111229220413707,0.2579050770888828,0.2291307337044784,0.83,1.42,-0.59,1.26,0.83,0.43000000000000005,49.8,58.4,26.8,26.8,71.7,323.4,-251.7,38.5,54.6,-16.1,2001
2001-01-14 06:55:28.181664056,Switzerland,Ecuador,1,0,FIFA World Cup qualification,False,1670.4,1664.1,50,211.0,5907.0,12,84,3,0,0,0,H,0,0.8666666666666667,2.0,0.6,0.26666666666666666,1.0,1.2,0.33,0.33,0.5333333333333333,1.6,1.6,0.25925925925925924,1.1111111111111112,1.2222222222222223,0.33,0.33,1670.4,1664.1,6.300000000000182,0.5090654352521528,16,22,6,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.24,1.16,0.08000000000000007,1.04,1.15,-0.10999999999999988,54.1,56.7,26.1,27.6,220.5,186.3,34.19999999999999,46.1,40.2,5.899999999999999,2001
2001-01-14 07:57:33.480430399,Saudi Arabia,Uruguay,0,5,UEFA Euro,True,1524.4,1772.3,1388,10577.0,4316.0,31,11,4,0,1,1,A,2,0.8,2.0,0.6,0.8,1.4,0.8,0.33,0.33,0.5333333333333333,1.5,1.2,0.7666666666666667,1.5,0.7,0.33,0.33,1524.4,1772.3,-247.89999999999986,0.19356231738259724,39,14,-25,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.03,1.19,-0.15999999999999992,1.19,1.01,0.17999999999999994,52.9,53.7,26.5,24.2,97.8,259.3,-161.5,37.5,52.0,-14.5,2001
2001-01-15 03:17:05.701212471,South Africa,Egypt,1,1,UEFA Euro,True,1466.9,1669.9,278,8596.0,903.0,35,4,4,0,1,1,D,1,0.13333333333333333,0.2,1.2,0.4666666666666667,1.0,2.0,0.0,1.0,0.26666666666666666,0.6,1.6,0.4666666666666667,1.2,1.8,0.0,1.0,1466.9,1669.9,-203.0,0.23711501969474583,43,26,-17,0.5111229220413707,0.2579050770888828,0.2291307337044784,0.91,1.03,-0.12,1.27,1.21,0.06000000000000005,50.1,54.8,24.8,29.6,100.6,145.4,-44.80000000000001,37.0,48.8,-11.799999999999997,2001
2001-01-15 17:48:47.268162469,Haiti,Kenya,1,1,UEFA Euro,True,1294.7,1263.7,1683,3136.0,4269.0,75,35,4,0,1,1,D,1,0.2,1.0,2.0,0.3333333333333333,0.8,1.2,0.0,0.0,0.3333333333333333,0.7,1.6,0.3,0.7,1.2,0.0,0.0,1294.7,1263.7,31.0,0.544494573083008,55,50,-5,0.5111229220413707,0.2579050770888828,0.2291307337044784,0.82,0.83,-0.010000000000000009,1.32,1.33,-0.010000000000000009,48.3,45.9,27.8,26.4,47.5,58.0,-10.5,34.4,39.3,-4.899999999999999,2001
2001-01-16 06:38:30.379108709,Ivory Coast,France,0,2,UEFA Euro,True,1537.3,1924.8,838,2173.0,9624.0,12,23,4,0,1,1,A,2,0.5333333333333333,1.2,1.2,0.8666666666666667,2.6,0.4,0.0,0.0,0.5925925925925926,1.5555555555555556,1.3333333333333333,0.9333333333333333,3.0,0.4,0.0,0.0,1537.3,1924.8,-387.5,0.0970334882263913,32,1,-31,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.06,1.86,-0.8,1.09,0.66,0.43000000000000005,54.1,56.3,29.2,28.1,106.9,404.4,-297.5,38.3,52.1,-13.800000000000004,2001
2001-01-16 13:32:28.061948065,Iraq,Spain,0,5,Copa América,True,1382.3,2005.8,2290,6844.0,3983.0,28,125,4,0,1,1,A,2,0.13333333333333333,0.2,1.4,1.0,3.0,0.4,0.0,1.0,0.4666666666666667,1.0,1.2,0.8333333333333334,2.4,0.7,0.0,1.0,1382.3,2005.8,-623.5,0.0268792250993323,53,5,-48,0.5111229220413707,0.2579050770888828,0.2291307337044784,0.98,1.77,-0.79,1.22,0.61,0.61,52.3,57.3,27.1,28.9,105.1,409.4,-304.29999999999995,50.7,57.6,-6.899999999999999,2001
2001-01-17 05:59:18.050166238,Argentina,New Zealand,2,1,Copa América,True,2006.6,1353.9,1306,9020.0,8009.0,35,12,4,0,1,1,H,0,0.4666666666666667,1.2,1.6,0.3333333333333333,0.8,0.8,0.33,0.33,0.5,1.6,1.4,0.3,0.8,1.2,0.33,0.33,2006.6,1353.9,652.6999999999998,0.9771846756261935,3,46,43,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.72,0.81,0.9099999999999999,0.7,1.37,-0.6700000000000002,59.3,51.0,27.0,27.5,398.8,70.4,328.4,56.5,41.8,14.700000000000003,2001
2001-01-18 14:54:56.412256936,Argentina,Bolivia,4,0,Copa América,True,2006.5,1385.3,1591,3568.0,3908.0,1,41,4,0,1,1,H,0,0.6,1.4,1.6,0.13333333333333333,0.2,1.0,0.33,0.33,0.5,1.5,1.3,0.3,0.3,0.9,0.33,0.33,2006.5,1385.3,621.2,0.9727722854477375,3,48,45,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.72,0.84,0.88,0.7,1.3,-0.6000000000000001,59.3,52.9,27.0,26.0,398.8,87.4,311.4,56.5,40.5,16.0,2001
2001-01-18 15:08:45.060159758,Australia,United States,3,1,Copa América,True,1696.7,1795.0,1861,9159.0,3210.0,17,33,4,0,1,1,H,0,0.2,1.0,1.6,0.8666666666666667,3.0,1.4,0.33,0.33,0.26666666666666666,1.0,1.4,0.8333333333333334,2.0,1.1,0.33,0.33,1696.7,1795.0,-98.29999999999995,0.3621925897776669,28,14,-14,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.15,1.32,-0.17000000000000015,1.12,1.07,0.050000000000000044,56.6,50.7,27.7,26.1,170.5,214.4,-43.900000000000006,46.3,41.2,5.099999999999994,2001
2001-01-18 22:35:56.011888102,Cabo Verde,Belgium,2,1,AFC Asian Cup,True,1376.4,1777.9,1283,4007.0,8169.0,27,5,4,0,1,1,H,0,0.26666666666666666,1.0,1.4,0.6666666666666666,1.6,0.4,0.0,1.0,0.23333333333333334,0.9,1.6,0.7333333333333333,1.8,0.4,0.0,1.0,1376.4,1777.9,-401.5,0.09019799609812541,34,12,-22,0.5111229220413707,0.2579050770888828,0.2291307337044784,0.95,1.42,-0.47,1.31,0.83,0.4800000000000001,47.4,58.4,26.1,26.8,81.7,323.4,-241.7,38.9,54.6,-15.700000000000003,2001
2001-01-19 13:52:23.309120063,Colombia,Iraq,1,0,AFC Asian Cup,True,1829.1,1464.9,1494,5595.0,4483.0,30,3,4,0,1,1,H,0,1.0,2.4,0.4,0.13333333333333333,0.2,1.8,0.33,0.33,0.9,2.5,0.7,0.36666666666666664,0.9,1.7,0.33,0.33,1829.1,1464.9,364.1999999999998,0.8905628948780525,12,53,41,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.26,0.98,0.28,1.04,1.22,-0.17999999999999994,55.2,52.3,23.9,27.1,287.5,105.1,182.4,40.8,50.7,-9.900000000000006,2001
2001-01-19 20:16:23.443228564,Peru,Venezuela,0,0,AFC Asian Cup,True,1541.5,1407.5,1695,9975.0,4888.0,29,14,4,0,1,1,D,1,0.6666666666666666,1.0,0.6,0.8666666666666667,1.0,0.0,0.0,1.0,0.6,1.0,0.7,0.7,0.9,0.3,0.0,1.0,1541.5,1407.5,134.0,0.6838163141936586,37,46,9,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.07,0.92,0.15000000000000002,1.23,1.27,-0.040000000000000036,51.3,50.0,27.8,25.9,128.5,88.5,40.0,51.6,42.5,9.100000000000001,2001
2001-01-20 14:48:17.291345801,Honduras,Bosnia and Herzegovina,2,0,Africa Cup of Nations,True,1402.3,1306.4,1260,1462.0,6187.0,12,37,4,0,1,1,H,0,0.0,0.2,2.4,0.06666666666666667,0.2,1.4,0.33,0.33,0.13333333333333333,0.3,1.5,0.23333333333333334,0.5,1.5,0.33,0.33,1402.3,1306.4,95.89999999999986,0.6346098644343408,50,49,-1,0.5111229220413707,0.2579050770888828,0.2291307337044784,0.81,1.0,-0.18999999999999995,1.32,1.22,0.10000000000000009,49.4,50.8,26.5,24.7,55.4,43.6,11.799999999999997,47.8,24.6,23.199999999999996,2001
2001-01-21 19:16:26.336034377,DR Congo,Curaçao,0,0,Africa Cup of Nations,True,1460.1,1189.0,1849,3847.0,3890.0,10,30,4,0,1,1,D,1,0.6666666666666666,2.2,0.4,0.2,0.2,1.8,0.33,0.33,0.5666666666666667,1.7,0.6,0.2,0.3,1.9,0.33,0.33,1460.1,1189.0,271.0999999999999,0.8264361398434864,47,48,1,0.5111229220413707,0.2579050770888828,0.2291307337044784,0.88,0.79,0.08999999999999997,1.23,1.31,-0.08000000000000007,51.4,47.3,27.0,27.6,66.4,46.3,20.10000000000001,36.9,29.2,7.699999999999999,2001
2001-01-21 23:30:29.428737664,South Africa,Mexico,0,3,Africa Cup of Nations,True,1465.2,1808.9,642,11049.0,8253.0,6,34,4,0,1,1,A,2,0.2,0.4,1.2,0.6666666666666666,1.4,0.2,0.33,0.33,0.3,0.7,1.2,0.5,1.1,0.8,0.33,0.33,1465.2,1808.9,-343.70000000000005,0.12147923075768123,43,16,-27,0.5111229220413707,0.2579050770888828,0.2291307337044784,0.91,1.31,-0.4,1.27,1.09,0.17999999999999994,50.1,56.0,24.8,27.3,100.6,258.7,-158.1,37.0,41.7,-4.700000000000003,2001
2001-01-22 18:35:45.515774712,Netherlands,Portugal,0,1,Africa Cup of Nations,True,1869.0,1822.7,2227,10108.0,8883.0,40,50,4,0,1,1,A,2,0.6,2.6,1.6,0.8666666666666667,2.2,0.2,0.33,0.33,0.5666666666666667,2.6,1.3,0.7333333333333333,2.1,0.8,0.33,0.33,1869.0,1822.7,46.299999999999955,0.5662394089750781,9,4,-5,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.46,1.7,-0.24,0.83,0.72,0.10999999999999999,58.4,55.5,27.9,26.8,324.1,357.2,-33.099999999999966,56.3,56.6,-0.30000000000000426,2001
2001-01-23 02:26:02.936125246,Uzbekistan,Belgium,1,2,CONCACAF Gold Cup,True,1549.5,1719.9,2244,11803.0,1665.0,42,4,4,0,1,1,A,2,0.6,1.2,0.8,0.6666666666666666,1.8,0.4,0.33,0.33,0.5,0.9,1.3,0.6333333333333333,1.7,0.6,0.33,0.33,1549.5,1719.9,-170.4000000000001,0.27271299264284526,64,12,-52,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.1,1.42,-0.31999999999999984,1.27,0.83,0.44000000000000006,53.1,58.4,30.0,26.8,129.1,323.4,-194.29999999999998,39.4,54.6,-15.200000000000003,2001
2001-01-23 19:58:33.733044043,Czechia,Portugal,1,5,CONCACAF Gold Cup,True,1505.1,1933.4,900,4159.0,9776.0,19,1,4,0,1,1,A,2,0.4,1.4,1.8,1.0,2.2,0.0,0.33,0.33,0.4,1.5,1.8,0.8333333333333334,2.1,0.6,0.33,0.33,1505.1,1933.4,-428.3000000000002,0.0783129336587234,38,4,-34,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.07,1.7,-0.6299999999999999,1.21,0.72,0.49,52.6,55.5,25.9,26.8,108.8,357.2,-248.39999999999998,33.3,56.6,-23.300000000000004,2001
2001-01-24 07:05:59.715463373,DR Congo,Spain,2,1,CONCACAF Gold Cup,True,1407.8,2000.3,1686,9424.0,8847.0,2,7,4,0,1,1,H,0,0.7333333333333333,2.2,0.2,1.0,3.4,0.4,0.33,0.33,0.5,1.5,0.6,0.8333333333333334,2.7,0.7,0.33,0.33,1407.8,2000.3,-592.5,0.031962602618152654,47,5,-42,0.5111229220413707,0.2579050770888828,0.2291307337044784,0.88,1.77,-0.89,1.23,0.61,0.62,51.4,57.3,27.0,28.9,66.4,409.4,-343.0,36.9,57.6,-20.700000000000003,2001
2001-01-25 02:05:22.849972277,France,Cuba,3,0,UEFA Nations League,False,1985.6,1275.7,50,115.0,2089.0,8,42,2,0,0,0,H,0,0.8666666666666667,2.4,0.4,0.2,0.4,2.2,0.33,0.33,0.9333333333333333,2.4,0.4,0.13333333333333333,0.5,2.1,0.33,0.33,1985.6,1275.7,709.8999999999999,0.9834797946322508,1,52,51,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.86,0.76,1.1,0.66,1.37,-0.7100000000000001,56.3,46.0,28.1,25.3,404.4,17.5,386.9,52.1,35.8,16.300000000000004,2001
2001-01-25 18:58:44.057072081,Peru,Mexico,1,3,UEFA Nations League,False,1580.8,1833.0,50,420.0,1853.0,5,3,2,0,0,0,A,2,0.5333333333333333,0.8,0.6,0.6666666666666666,1.4,0.2,0.33,0.33,0.6,1.0,0.7,0.6,1.2,0.5,0.33,0.33,1580.8,1833.0,-252.20000000000005,0.1897277886363112,37,16,-21,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.07,1.31,-0.24,1.23,1.09,0.1399999999999999,51.3,56.0,27.8,27.3,128.5,258.7,-130.2,51.6,41.7,9.899999999999999,2001
