date,home_team,away_team,home_score,away_score,tournament,neutral,home_elo,away_elo,venue_altitude_m,home_travel_km,away_travel_km,home_rest_days,away_rest_days
2004-01-02 00:54:58.765577020,Ghana,Chile,0,1,FIFA World Cup qualification,False,1647.5,1455.4,50,101.0,722.0,5,3
2004-01-03 01:36:32.149887101,Argentina,Costa Rica,3,0,FIFA World Cup qualification,False,1983.6,1359.5,50,313.0,1236.0,4,6
2004-01-04 04:43:07.732364804,Sweden,Chile,1,0,FIFA World Cup qualification,False,1711.8,1384.4,50,256.0,8461.0,6,2
2004-01-04 16:44:18.419838469,Bolivia,Bosnia and Herzegovina,0,1,FIFA World Cup qualification,False,1437.8,1268.9,50,24.0,11455.0,7,9
2004-01-05 01:44:29.091238235,Belgium,Peru,0,0,FIFA World Cup qualification,False,1800.8,1589.5,50,90.0,4984.0,6,13
2004-01-05 03:11:32.640584743,Portugal,Canada,4,2,FIFA World Cup qualification,False,1867.7,1625.3,50,443.0,1642.0,15,6
2004-01-05 06:26:04.962388859,Cabo Verde,Germany,1,1,FIFA World Cup qualification,False,1429.8,1852.2,50,38.0,9907.0,35,7
2004-01-06 08:48:19.166325000,Germany,Colombia,2,1,FIFA World Cup qualification,False,1838.0,1790.4,50,172.0,11253.0,1,13
2004-01-06 09:38:22.029354103,Bolivia,Uruguay,0,1,FIFA World Cup qualification,False,1396.0,1760.1,50,10.0,1261.0,1,12
2004-01-06 14:33:07.304016328,Ivory Coast,Germany,0,1,FIFA World Cup qualification,False,1577.2,1837.8,50,128.0,9783.0,7,0
2004-01-07 06:31:12.171427060,Colombia,Ivory Coast,2,1,FIFA World Cup qualification,False,1822.0,1525.2,50,119.0,4147.0,0,0
2004-01-07 06:33:49.762782042,South Africa,Nigeria,0,1,FIFA World Cup qualification,False,1423.7,1648.0,50,395.0,4345.0,9,14
2004-01-08 21:12:17.333956864,Kenya,Ecuador,0,1,FIFA World Cup qualification,False,1324.5,1657.4,50,248.0,3278.0,15,10
2004-01-09 06:11:43.726988358,Belgium,South Korea,1,0,FIFA World Cup qualification,False,1787.1,1714.5,50,286.0,5106.0,4,11
2004-01-10 14:13:07.760198701,Canada,Colombia,0,2,FIFA World Cup qualification,False,1589.8,1786.3,50,392.0,1952.0,5,3
2004-01-11 14:03:12.293398998,Switzerland,Mexico,1,1,FIFA World Cup qualification,False,1727.4,1777.2,50,18.0,1911.0,23,79
2004-01-11 17:44:31.311897914,Mexico,Slovakia,2,0,FIFA World Cup qualification,False,1794.5,1499.5,50,68.0,7175.0,0,17
2004-01-13 18:57:41.720904935,Curaçao,Saudi Arabia,0,0,FIFA World Cup qualification,False,1227.6,1491.0,50,131.0,10820.0,27,22
2004-01-13 21:39:42.585459797,Paraguay,Trinidad and Tobago,0,0,UEFA Euro,True,1602.6,1202.5,327,9033.0,4146.0,30,24
2004-01-14 11:50:51.857312939,Ecuador,Czechia,1,2,UEFA Euro,True,1685.7,1502.6,1954,3649.0,10538.0,5,71
2004-01-15 15:37:30.241956541,Venezuela,Argentina,3,2,UEFA Euro,True,1486.2,1926.5,2212,1791.0,5041.0,21,12
2004-01-15 16:12:19.918635894,Czechia,Austria,2,2,UEFA Euro,True,1435.9,1762.8,1803,11313.0,5498.0,1,54
2004-01-16 01:45:15.195125958,Iraq,Canada,0,7,Copa América,True,1424.2,1693.3,2204,4022.0,8043.0,42,5
2004-01-16 17:56:37.755963407,United States,Morocco,2,0,Copa América,True,1714.2,1789.7,92,2098.0,9869.0,22,18
2004-01-17 01:30:35.960051265,Croatia,Belgium,3,4,Copa América,True,1883.0,1821.9,2018,7220.0,1355.0,59,7
2004-01-17 12:50:59.430220172,South Korea,Spain,0,4,Copa América,True,1679.8,1882.6,415,9222.0,1886.0,8,20
2004-01-18 07:00:00.452166257,Jordan,Turkey,1,3,AFC Asian Cup,True,1436.9,1656.2,1398,4324.0,9666.0,20,53
2004-01-19 01:47:46.484845990,Cabo Verde,Portugal,0,1,AFC Asian Cup,True,1461.5,1999.6,1492,6240.0,5188.0,13,13
2004-01-20 10:31:38.734094432,Curaçao,Switzerland,0,0,AFC Asian Cup,True,1296.4,1708.1,1400,4609.0,5085.0,6,8
2004-01-20 20:42:31.560158865,Costa Rica,Egypt,0,0,Africa Cup of Nations,True,1296.5,1629.1,2201,11733.0,9554.0,17,25
2004-01-21 10:55:35.411810881,Egypt,Costa Rica,0,1,Africa Cup of Nations,True,1628.7,1381.2,2202,11256.0,3524.0,0,0
2004-01-22 22:40:44.778953275,Cabo Verde,Haiti,0,0,Africa Cup of Nations,True,1391.4,1247.5,322,5687.0,9468.0,3,31
2004-01-23 12:09:31.527376853,Venezuela,DR Congo,0,0,Africa Cup of Nations,True,1379.9,1285.0,710,5515.0,9865.0,7,24
2004-01-23 16:00:12.623074060,Germany,Brazil,2,3,CONCACAF Gold Cup,True,1871.1,1868.9,837,4931.0,11238.0,17,25
2004-01-23 23:27:52.131207009,Egypt,Senegal,1,0,CONCACAF Gold Cup,True,1595.9,1835.5,290,6446.0,3297.0,2,53
2004-01-24 03:25:02.784698659,Algeria,Iraq,0,0,CONCACAF Gold Cup,True,1448.7,1530.2,1282,9010.0,7357.0,25,8
2004-01-25 06:57:18.408554280,Portugal,Scotland,1,2,UEFA Nations League,False,1902.0,1474.3,50,360.0,7787.0,6,43
2004-01-25 10:45:20.246817894,Austria,United States,0,0,UEFA Nations League,False,1769.6,1683.3,50,236.0,5526.0,9,8
2004-01-27 00:51:57.851756412,Chile,Japan,0,0,UEFA Nations League,False,1465.5,1779.0,50,128.0,2733.0,22,29
2004-01-28 02:29:02.476734860,Tunisia,Ivory Coast,1,2,UEFA Nations League,False,1549.0,1595.1,50,219.0,4723.0,56,20
2004-01-28 05:19:04.990721221,Senegal,Bolivia,2,0,UEFA Nations League,False,1691.5,1484.4,50,498.0,6925.0,4,21
2004-01-28 17:25:24.790539287,Switzerland,France,0,3,Confederations Cup,True,1796.3,2077.2,811,2928.0,6374.0,8,37
2004-01-29 02:44:36.597654380,Trinidad and Tobago,Uzbekistan,1,1,Confederations Cup,True,1233.9,1684.3,2239,920.0,5106.0,15,29
2004-01-30 13:02:58.633967626,Indonesia,England,2,1,Confederations Cup,True,1406.5,1998.8,771,2829.0,7085.0,32,36
2004-01-31 02:44:20.200026826,Paraguay,Trinidad and Tobago,2,0,Confederations Cup,True,1601.6,1187.8,1141,634.0,10412.0,17,1
2004-01-31 13:11:30.318800297,South Africa,Uzbekistan,1,2,Friendly,False,1389.2,1591.2,50,409.0,8487.0,24,2
2004-01-31 20:09:07.350136122,Bosnia and Herzegovina,Switzerland,2,1,Friendly,False,1353.9,1704.9,50,120.0,5086.0,27,3
2004-02-01 03:59:32.721267624,Bolivia,Ivory Coast,0,0,Friendly,False,1424.0,1560.0,50,464.0,8821.0,3,4
2004-02-02 07:36:14.117699175,Switzerland,Indonesia,1,1,Friendly,False,1732.5,1406.8,50,370.0,8380.0,1,2
2004-02-03 03:26:59.189605330,Uruguay,Venezuela,2,0,Friendly,False,1762.1,1430.1,50,196.0,4074.0,27,10
2004-02-04 02:56:23.298834638,Costa Rica,Egypt,1,1,Friendly,False,1414.3,1639.9,50,337.0,11801.0,13,11
2004-02-04 10:58:32.775723458,Venezuela,Czechia,1,0,Friendly,False,1459.8,1471.0,50,236.0,1925.0,1,19
2004-02-04 17:56:00.188830801,Qatar,Jordan,0,2,Friendly,False,1248.2,1494.0,50,98.0,527.0,44,17
2004-02-04 18:53:57.442470328,Canada,Iran,3,2,Friendly,False,1531.4,1574.2,50,31.0,6539.0,19,65
2004-02-04 20:11:58.486627858,Cabo Verde,Senegal,1,3,Friendly,False,1463.6,1789.4,50,248.0,1524.0,12,7
2004-02-05 14:00:55.024190628,France,Paraguay,3,1,Friendly,False,1966.2,1679.1,50,76.0,8099.0,7,5
2004-02-05 16:19:30.605634952,South Africa,Uzbekistan,0,1,Friendly,False,1459.4,1535.5,50,159.0,7069.0,5,5
2004-02-06 00:16:57.827052505,Germany,Spain,1,0,Friendly,False,1839.8,2009.7,50,330.0,4050.0,13,19
2004-02-06 20:46:23.847430336,Venezuela,Morocco,1,1,Friendly,False,1434.1,1803.1,50,194.0,3352.0,2,21
2004-02-08 08:46:13.213344075,Portugal,Morocco,2,1,Friendly,False,1987.0,1862.6,50,412.0,10955.0,14,1
2004-02-09 20:17:36.769738172,Cabo Verde,Haiti,2,1,Friendly,False,1469.5,1160.8,50,269.0,570.0,5,17
2004-02-10 08:01:48.386672453,DR Congo,Scotland,2,0,Friendly,False,1376.5,1399.1,50,457.0,5581.0,17,16
2004-02-10 23:05:19.671929873,Cabo Verde,Indonesia,1,0,Friendly,False,1446.4,1369.9,50,326.0,11357.0,1,8
2004-02-11 17:50:57.253069189,Switzerland,Colombia,2,3,Friendly,False,1742.7,1873.1,50,351.0,9267.0,9,32
2004-02-12 04:57:23.205752593,Austria,Egypt,3,0,Friendly,False,1848.4,1592.9,50,194.0,3778.0,17,8
2004-02-13 07:07:08.218568656,Kenya,Austria,0,0,Friendly,False,1343.1,1758.1,50,219.0,6607.0,35,1
2004-02-14 09:37:39.923187800,Qatar,Netherlands,1,3,Friendly,False,1340.8,1914.8,50,398.0,11962.0,9,65
2004-02-16 11:26:11.114546357,Norway,Panama,2,3,Friendly,False,1838.1,1246.1,50,151.0,2792.0,49,73
2004-02-17 08:36:39.971468069,Morocco,Egypt,3,2,Friendly,False,1842.4,1619.6,50,34.0,2909.0,8,5
2004-02-19 13:05:21.163945502,Austria,Peru,2,1,Friendly,False,1773.0,1549.6,50,234.0,1824.0,6,45
2004-02-23 06:06:21.189297237,Austria,Netherlands,3,1,Friendly,False,1771.5,1966.8,50,358.0,11141.0,3,8
2004-02-23 13:06:32.495710192,Iraq,Austria,2,3,Friendly,False,1423.0,1816.4,50,268.0,10454.0,30,0
2004-02-23 20:08:33.470265471,Bolivia,Austria,1,1,Friendly,False,1426.4,1817.9,50,291.0,542.0,22,0
2004-02-25 21:02:08.610309271,Croatia,Iran,0,0,Friendly,False,1823.2,1654.3,50,38.0,11720.0,39,21
2004-02-27 01:21:57.891147486,Qatar,Colombia,1,1,Friendly,False,1291.8,1863.8,50,352.0,7440.0,12,15
2004-02-27 11:29:25.607019800,South Korea,Portugal,1,1,Friendly,False,1679.3,1959.7,50,327.0,7674.0,40,19
2004-02-27 16:08:16.429858760,Saudi Arabia,Uzbekistan,0,0,Friendly,False,1522.1,1596.3,50,437.0,9058.0,44,21
2004-02-28 18:50:00.578075951,Morocco,Australia,2,1,Friendly,False,1865.0,1706.5,50,370.0,4760.0,11,59
2004-03-01 22:44:21.565130254,Austria,Chile,1,0,Friendly,False,1769.1,1381.1,50,324.0,8479.0,7,34
2004-03-01 23:10:44.983238999,Algeria,Chile,0,2,Friendly,False,1456.2,1470.7,50,439.0,8867.0,37,0
2004-03-02 07:45:06.269603576,Ivory Coast,Bosnia and Herzegovina,2,1,Friendly,False,1575.8,1296.7,50,150.0,9535.0,30,30
2004-03-02 13:42:00.097125849,New Zealand,Honduras,1,1,Friendly,False,1401.2,1349.3,50,98.0,1884.0,72,64
2004-03-03 01:22:06.644399986,Curaçao,Paraguay,0,1,Friendly,False,1231.0,1587.5,50,128.0,10461.0,42,26
2004-03-03 03:04:24.454203543,Bolivia,Algeria,1,0,Friendly,False,1324.2,1394.0,50,115.0,5816.0,8,1
2004-03-03 18:32:18.579680241,Nigeria,Trinidad and Tobago,4,0,Friendly,False,1674.6,1157.9,50,162.0,4405.0,56,32
2004-03-03 23:02:14.795773835,Cuba,DR Congo,2,3,Friendly,False,1187.7,1409.6,50,412.0,3682.0,109,22
2004-03-04 22:43:07.648871989,New Zealand,Bolivia,0,2,Friendly,False,1348.8,1468.6,50,60.0,7409.0,2,1
2004-03-05 06:34:22.332693634,Slovakia,New Zealand,0,0,Friendly,False,1550.4,1356.1,50,255.0,9647.0,53,0
2004-03-05 20:09:36.157207364,Ghana,Egypt,1,0,Friendly,False,1499.4,1605.6,50,418.0,8699.0,63,17
2004-03-06 06:46:08.637488321,Qatar,Iran,0,2,Friendly,False,1316.6,1629.1,50,305.0,5839.0,8,9
2004-03-06 15:49:51.073498546,Scotland,DR Congo,2,1,FIFA World Cup,True,1515.9,1393.2,1084,2244.0,10363.0,25,2
2004-03-06 20:44:20.426176690,DR Congo,Brazil,0,0,FIFA World Cup,True,1356.4,1942.3,1756,11808.0,11385.0,0,43
2004-03-07 04:58:16.591499349,France,Morocco,3,1,FIFA World Cup,True,1969.7,1799.8,1996,2063.0,764.0,30,7
2004-03-08 08:33:41.846113198,Uruguay,Ivory Coast,3,0,FIFA World Cup,True,1817.4,1520.3,1046,6101.0,7563.0,34,6
2004-03-09 06:57:19.070624135,South Africa,Portugal,0,4,FIFA World Cup,True,1431.7,1894.6,868,1743.0,784.0,32,10
2004-03-09 16:22:27.305823114,Czechia,Curaçao,0,0,FIFA World Cup,True,1455.6,1189.5,949,3084.0,7493.0,34,6
2004-03-10 16:21:24.952343050,Austria,Spain,1,1,FIFA World Cup,True,1740.9,1973.6,1882,5725.0,11928.0,8,33
2004-03-11 06:26:45.384737750,Nigeria,Senegal,0,0,FIFA World Cup,True,1636.2,1768.7,1545,4563.0,11688.0,7,35
2004-03-11 10:29:00.703946401,Slovakia,Algeria,1,0,FIFA World Cup qualification,False,1530.9,1423.0,50,454.0,1930.0,6,8
2004-03-13 19:29:39.617452789,Iraq,Panama,0,2,FIFA World Cup qualification,False,1494.9,1213.8,50,204.0,4218.0,19,26
2004-03-14 02:03:24.340078298,South Korea,Venezuela,2,1,FIFA World Cup qualification,False,1698.0,1433.0,50,33.0,3462.0,15,36
2004-03-14 08:24:53.311562437,South Africa,Uruguay,1,1,FIFA World Cup qualification,False,1420.5,1828.5,50,50.0,2893.0,5,5
2004-03-15 09:48:06.836536297,Norway,Netherlands,1,0,FIFA World Cup qualification,False,1853.0,1885.3,50,496.0,3727.0,27,21
2004-03-16 06:52:09.338478717,Czechia,Bolivia,2,2,FIFA World Cup qualification,False,1486.2,1445.4,50,297.0,3890.0,6,11
2004-03-16 17:33:18.019845429,Norway,Qatar,5,0,FIFA World Cup qualification,False,1771.7,1262.0,50,440.0,5229.0,1,10
2004-03-17 01:42:05.299585593,England,Tunisia,1,0,FIFA World Cup qualification,False,1975.3,1522.6,50,148.0,8804.0,46,48
2004-03-17 02:40:29.153037242,Scotland,Spain,2,5,FIFA World Cup qualification,False,1501.5,2013.1,50,248.0,9041.0,10,6
2004-03-17 16:39:10.239961272,Cabo Verde,Morocco,2,0,FIFA World Cup qualification,False,1396.8,1897.3,50,163.0,5624.0,35,10
2004-03-17 17:56:33.649254676,Senegal,Venezuela,1,0,FIFA World Cup qualification,False,1731.0,1402.1,50,346.0,11283.0,6,3
2004-03-17 19:07:53.854219011,Uruguay,Spain,2,1,FIFA World Cup qualification,False,1846.5,2008.8,50,188.0,2319.0,3,0
2004-03-20 01:27:21.216341814,Chile,Honduras,1,2,FIFA World Cup qualification,False,1497.5,1321.4,50,64.0,6763.0,18,17
2004-03-20 02:19:54.511613500,Haiti,Uzbekistan,2,2,FIFA World Cup qualification,False,1278.2,1593.1,50,299.0,10884.0,39,21
2004-03-21 10:53:10.713591761,New Zealand,Chile,1,0,FIFA World Cup qualification,False,1390.7,1460.9,50,359.0,7095.0,16,1
2004-03-21 20:47:46.129150024,Jordan,Costa Rica,1,0,FIFA World Cup qualification,False,1464.3,1388.0,50,412.0,7324.0,46,46
2004-03-23 00:18:28.022611207,New Zealand,Japan,1,4,FIFA World Cup qualification,False,1364.7,1826.9,50,420.0,5070.0,1,55
2004-03-23 08:22:59.407069263,Slovakia,Paraguay,2,2,FIFA World Cup qualification,False,1504.0,1661.9,50,61.0,8827.0,11,20
2004-03-23 09:14:53.519276213,Iran,Czechia,1,0,FIFA World Cup qualification,False,1631.7,1460.1,50,10.0,7372.0,17,7
2004-03-23 09:57:49.418588441,Argentina,Cabo Verde,3,2,FIFA World Cup qualification,False,1934.6,1419.2,50,416.0,11674.0,67,5
2004-03-25 09:53:29.246151324,Venezuela,Canada,0,0,UEFA Euro,True,1453.3,1662.2,2208,7960.0,975.0,7,49
2004-03-25 11:18:43.298332143,Paraguay,Germany,0,1,UEFA Euro,True,1632.3,1913.2,1450,3419.0,1248.0,2,48
2004-03-25 20:08:29.489995151,South Korea,Nigeria,0,1,UEFA Euro,True,1700.6,1703.2,2148,1575.0,6680.0,11,14
2004-03-26 01:17:23.306432392,Indonesia,Turkey,2,1,UEFA Euro,True,1519.9,1702.1,369,3610.0,8524.0,44,67
2004-03-26 09:32:25.304904687,Sweden,Australia,2,0,Copa América,True,1748.9,1680.0,1583,1911.0,11172.0,82,26
2004-03-26 11:39:34.035900746,Venezuela,United States,0,1,Copa América,True,1379.8,1749.8,311,3009.0,10330.0,1,61
2004-03-26 15:03:59.264587082,Iraq,Iran,1,2,Copa América,True,1472.2,1657.6,921,2696.0,9447.0,12,3
2004-03-27 10:36:29.318075415,Germany,Cuba,2,0,Copa América,True,1897.5,1181.7,2157,9913.0,3277.0,1,23
2004-03-28 07:24:47.536962906,Portugal,Spain,2,2,AFC Asian Cup,True,1886.2,1935.6,1515,2029.0,4947.0,19,10
2004-03-29 12:57:16.947167792,Peru,Brazil,0,0,AFC Asian Cup,True,1650.2,2014.8,1409,10909.0,614.0,38,22
2004-03-29 19:27:22.586121267,New Zealand,Nigeria,0,2,AFC Asian Cup,True,1319.2,1664.5,1921,9900.0,9563.0,6,3
2004-03-31 13:37:19.311100627,Switzerland,Cuba,1,1,Africa Cup of Nations,True,1743.0,1290.4,469,11504.0,2457.0,48,4
2004-03-31 19:17:30.075849966,Cuba,Kenya,0,1,Africa Cup of Nations,True,1171.7,1324.3,1480,778.0,3320.0,0,47
2004-03-31 22:11:18.540735349,United States,Australia,1,1,Africa Cup of Nations,True,1708.9,1672.4,77,8821.0,6889.0,5,5
2004-04-01 18:04:28.101192248,Brazil,Trinidad and Tobago,4,0,Africa Cup of Nations,True,1898.4,1217.5,1414,1016.0,8680.0,3,28
2004-04-02 01:51:27.066123267,Switzerland,France,0,3,CONCACAF Gold Cup,True,1810.8,1996.8,1991,8196.0,9204.0,1,25
2004-04-02 07:49:29.055521682,Bolivia,Brazil,0,2,CONCACAF Gold Cup,True,1378.3,1785.8,779,8866.0,3404.0,17,0
2004-04-03 12:34:57.116618142,DR Congo,Senegal,2,4,CONCACAF Gold Cup,True,1448.2,1779.1,1848,6374.0,7665.0,27,16
2004-04-03 23:34:38.084457638,Haiti,Slovakia,0,2,UEFA Nations League,False,1248.8,1492.5,50,99.0,8965.0,14,11
2004-04-04 04:27:34.132194434,Paraguay,Bosnia and Herzegovina,0,0,UEFA Nations League,False,1593.1,1356.8,50,164.0,8072.0,9,32
2004-04-07 21:33:28.335688561,England,New Zealand,1,0,UEFA Nations League,False,1915.6,1309.9,50,469.0,3232.0,21,9
2004-04-08 18:00:14.287667069,Colombia,Belgium,0,1,UEFA Nations League,False,1792.1,1909.3,50,202.0,10715.0,41,82
2004-04-09 22:34:08.951103903,DR Congo,Cuba,2,1,UEFA Nations League,False,1427.4,1281.9,50,164.0,4419.0,6,9
2004-04-12 02:46:48.209564198,Croatia,Peru,2,0,Confederations Cup,True,1780.2,1531.2,2295,8786.0,4890.0,46,13
2004-04-13 01:11:17.672747774,Honduras,New Zealand,1,2,Confederations Cup,True,1362.5,1386.7,1100,10836.0,3765.0,23,5
2004-04-14 16:09:03.159353190,Croatia,Argentina,1,4,Confederations Cup,True,1852.6,1944.7,2093,2764.0,11950.0,2,22
2004-04-15 00:52:52.620734905,Iraq,Indonesia,3,1,Confederations Cup,True,1502.0,1343.8,2100,4981.0,10519.0,19,19
2004-04-16 14:04:25.428794866,Morocco,Honduras,0,0,Friendly,False,1840.6,1359.3,50,237.0,8312.0,29,3
2004-04-18 00:47:32.344734939,United States,Peru,2,2,Friendly,False,1731.9,1528.3,50,15.0,9871.0,17,5
2004-04-18 17:42:15.639809879,Belgium,Cuba,1,2,Friendly,False,1843.5,1222.5,50,263.0,11011.0,9,8
2004-04-18 19:06:42.626516902,Norway,DR Congo,0,0,Friendly,False,1792.6,1437.6,50,493.0,8710.0,33,8
2004-04-19 03:14:07.551520037,Haiti,New Zealand,0,0,Friendly,False,1282.3,1418.8,50,84.0,1582.0,15,6
2004-04-20 04:54:46.702773363,Japan,Panama,2,0,Friendly,False,1818.0,1276.5,50,461.0,3056.0,28,37
2004-04-20 11:19:18.854100724,Germany,Curaçao,0,0,Friendly,False,1920.7,1251.1,50,194.0,6648.0,24,41
2004-04-20 21:17:28.781226873,Belgium,Nigeria,1,2,Friendly,False,1828.2,1665.2,50,186.0,6545.0,2,22
2004-04-20 21:20:30.257739054,Uzbekistan,Iran,1,1,Friendly,False,1613.2,1610.0,50,43.0,3315.0,31,25
2004-04-21 06:31:17.513289835,Ecuador,Czechia,1,2,Friendly,False,1690.2,1399.4,50,88.0,9772.0,97,28
2004-04-21 16:49:04.489966139,Jordan,Kenya,2,1,Friendly,False,1545.4,1384.6,50,250.0,8531.0,30,20
2004-04-21 20:26:30.102135263,Switzerland,Trinidad and Tobago,1,1,Friendly,False,1804.0,1149.8,50,272.0,7207.0,19,20
2004-04-22 23:45:34.549774281,Indonesia,Ivory Coast,0,1,Friendly,False,1392.0,1573.0,50,181.0,7199.0,7,45
2004-04-23 17:11:57.367336031,Indonesia,Ecuador,2,0,Friendly,False,1402.8,1634.1,50,401.0,3335.0,0,2
2004-04-24 01:31:53.897047506,Jordan,Japan,0,3,Friendly,False,1504.3,1733.5,50,51.0,1295.0,2,3
2004-04-24 10:50:19.739520744,Brazil,Jordan,3,0,Friendly,False,1926.8,1524.2,50,173.0,3192.0,22,0
2004-04-25 06:26:54.598342132,Mexico,Croatia,0,2,Friendly,False,1733.8,1766.7,50,129.0,2447.0,104,10
2004-04-25 22:20:17.439626931,Scotland,Curaçao,3,1,Friendly,False,1486.8,1366.6,50,247.0,8570.0,39,5
2004-04-26 02:41:17.098420546,Tunisia,Senegal,0,0,Friendly,False,1510.1,1705.8,50,377.0,3889.0,40,22
2004-04-26 07:07:50.835491352,Uruguay,Scotland,3,0,Friendly,False,1793.3,1497.6,50,180.0,8167.0,39,0
2004-04-26 22:51:02.332887254,Indonesia,Croatia,0,2,Friendly,False,1386.3,1777.3,50,32.0,10119.0,3,1
2004-04-30 14:30:58.939820837,Tunisia,France,1,3,Friendly,False,1579.1,2007.0,50,233.0,1153.0,4,28
2004-05-01 09:02:36.746741237,Cabo Verde,France,0,1,Friendly,False,1460.3,1994.2,50,51.0,10266.0,38,0
2004-05-02 21:45:07.989479528,Morocco,Honduras,3,0,Friendly,False,1864.0,1385.7,50,432.0,2130.0,16,16
2004-05-03 14:35:44.233613243,Cabo Verde,Ecuador,1,1,Friendly,False,1403.7,1672.6,50,207.0,8675.0,2,9
2004-05-04 13:47:46.819123286,Brazil,Ecuador,3,1,Friendly,False,1869.4,1680.2,50,25.0,3659.0,10,0
2004-05-05 04:40:32.263316210,Saudi Arabia,Switzerland,3,2,Friendly,False,1569.2,1730.0,50,57.0,6051.0,67,13
2004-05-05 22:37:14.158984822,Cuba,Saudi Arabia,0,1,Friendly,False,1131.9,1538.9,50,15.0,5692.0,17,0
2004-05-07 14:20:24.425654993,Scotland,Uruguay,2,2,Friendly,False,1511.4,1850.0,50,327.0,6124.0,11,11
2004-05-08 05:23:27.978235038,Turkey,DR Congo,5,2,Friendly,False,1755.5,1452.0,50,336.0,1128.0,43,19
2004-05-08 07:09:10.364065385,Cuba,Belgium,0,5,Friendly,False,1171.4,1870.1,50,263.0,2382.0,2,17
2004-05-08 17:29:19.770316594,Panama,France,0,2,Friendly,False,1286.5,2011.0,50,352.0,5367.0,18,7
2004-05-11 05:39:49.172316231,Austria,Nigeria,3,1,Friendly,False,1774.5,1649.6,50,248.0,4002.0,61,20
2004-05-11 09:29:54.752809845,Norway,Venezuela,1,1,Friendly,False,1777.7,1407.9,50,157.0,10142.0,22,45
2004-05-11 11:23:28.797522059,Kenya,Uzbekistan,1,2,Friendly,False,1350.8,1543.5,50,76.0,10781.0,19,20
2004-05-11 17:29:33.415095603,Mexico,Czechia,2,1,Friendly,False,1747.0,1485.3,50,257.0,10626.0,16,20
2004-05-13 17:20:26.864528470,Ghana,Belgium,1,1,Friendly,False,1452.4,1850.9,50,476.0,11017.0,68,5
2004-05-13 17:44:15.109452367,United States,Algeria,2,0,Friendly,False,1812.6,1417.2,50,164.0,3791.0,25,63
2004-05-13 20:05:47.899933566,Uzbekistan,Cabo Verde,1,1,Friendly,False,1557.1,1452.4,50,473.0,3047.0,2,10
2004-05-14 08:03:55.419448137,Colombia,Morocco,1,1,Friendly,False,1776.5,1835.4,50,17.0,9308.0,35,11
2004-05-17 00:18:14.781574933,New Zealand,Peru,0,0,Friendly,False,1368.8,1556.4,50,142.0,11812.0,27,28
2004-05-17 13:44:57.926020627,Senegal,Curaçao,2,0,Friendly,False,1805.2,1221.9,50,463.0,8965.0,21,21
2004-05-19 00:09:52.922084050,Slovakia,Portugal,2,0,Friendly,False,1491.9,1867.4,50,65.0,1756.0,45,51
2004-05-20 04:53:25.067261967,Egypt,Jordan,4,1,Friendly,False,1595.1,1488.8,50,112.0,8575.0,75,25
2004-05-20 10:50:35.314374684,Kenya,DR Congo,0,1,Friendly,False,1267.3,1391.7,50,429.0,5923.0,8,12
2004-05-22 14:50:30.032534937,DR Congo,Czechia,2,0,FIFA World Cup,True,1366.4,1508.6,796,7539.0,9956.0,2,10
2004-05-24 04:03:34.278364656,France,South Africa,1,1,FIFA World Cup,True,1914.7,1560.1,519,11445.0,3323.0,15,70
2004-05-25 02:28:34.864976530,Brazil,Switzerland,2,0,FIFA World Cup,True,1902.9,1758.1,385,2860.0,10333.0,20,19
2004-05-25 16:44:01.259446455,Egypt,Trinidad and Tobago,0,0,FIFA World Cup,True,1605.5,1160.3,2241,6838.0,5796.0,5,33
2004-05-26 16:12:41.304099222,South Korea,Indonesia,1,2,FIFA World Cup,True,1687.5,1371.3,793,798.0,7442.0,61,29
2004-05-28 00:11:26.255827532,Kenya,Uruguay,1,2,FIFA World Cup,True,1319.5,1788.9,1297,5831.0,4913.0,7,20
2004-05-28 03:03:26.802699929,Chile,Bolivia,1,2,FIFA World Cup,True,1337.1,1423.3,228,10269.0,8830.0,67,55
2004-05-28 05:14:27.230668359,Czechia,Croatia,1,1,FIFA World Cup,True,1440.6,1815.6,848,1402.0,10100.0,5,31
2004-05-30 10:36:34.724340412,Ecuador,France,1,2,FIFA World Cup qualification,False,1707.0,1984.6,50,125.0,679.0,25,6
2004-05-30 14:31:24.270176564,Mexico,France,0,3,FIFA World Cup qualification,False,1860.9,2081.4,50,308.0,1917.0,18,0
2004-05-31 10:05:35.601702541,Paraguay,Portugal,1,2,FIFA World Cup qualification,False,1664.8,1899.4,50,453.0,2159.0,57,12
2004-06-01 07:47:27.174099128,Venezuela,Indonesia,2,0,FIFA World Cup qualification,False,1364.9,1338.8,50,220.0,7165.0,20,5
2004-06-01 18:08:25.920789708,Scotland,South Africa,1,3,FIFA World Cup qualification,False,1489.6,1468.0,50,164.0,1313.0,25,8
2004-06-01 21:36:46.444674271,Senegal,Curaçao,2,1,FIFA World Cup qualification,False,1752.0,1255.0,50,295.0,599.0,15,15
2004-06-02 02:47:05.620575660,New Zealand,Peru,0,1,FIFA World Cup qualification,False,1303.2,1606.5,50,21.0,3885.0,16,16
2004-06-03 12:01:57.134744937,Slovakia,Sweden,1,1,FIFA World Cup qualification,False,1558.2,1774.9,50,413.0,8778.0,15,69
2004-06-03 20:36:08.231063010,Japan,Cabo Verde,1,1,FIFA World Cup qualification,False,1729.5,1496.0,50,442.0,3165.0,40,21
